Grp	sID	Phase	Trial	S/L	L/R	RE	
2.000	52.000	2.000	1.000	17.826	0.849	17.847
2.000	52.000	2.000	2.000	-30.656	-0.434	30.659
2.000	52.000	2.000	3.000	-15.162	9.920	18.119
2.000	52.000	2.000	4.000	-18.027	-3.591	18.381
2.000	52.000	2.000	5.000	-0.120	-12.144	12.145
2.000	52.000	2.000	6.000	-38.704	-9.821	39.930
2.000	52.000	2.000	7.000	32.483	-17.786	37.034
2.000	52.000	2.000	8.000	28.489	-6.124	29.140
2.000	52.000	2.000	9.000	-2.860	-10.866	11.236
2.000	52.000	2.000	10.000	7.914	-10.396	13.066
2.000	52.000	2.000	1.000	1.560	-3.627	3.948
2.000	52.000	2.000	2.000	-2.957	-10.572	10.978
2.000	52.000	2.000	3.000	25.054	-9.938	26.953
2.000	52.000	2.000	4.000	7.993	-20.680	22.171
2.000	52.000	2.000	5.000	-15.679	-4.672	16.360
2.000	52.000	2.000	6.000	7.930	-1.386	8.051
2.000	52.000	2.000	7.000	7.427	-8.730	11.462
2.000	52.000	2.000	8.000	-2.650	-3.129	4.101
2.000	52.000	2.000	9.000	21.137	-9.735	23.271
2.000	52.000	2.000	10.000	-2.647	-1.268	2.935
