Grp	sID	Phase	Trial	S/L	L/R	RE	
2.000	15.000	2.000	1.000	36.202	-14.383	38.954
2.000	15.000	2.000	2.000	-18.688	-7.436	20.113
2.000	15.000	2.000	3.000	23.384	0.196	23.385
2.000	15.000	2.000	4.000	3.816	-4.990	6.282
2.000	15.000	2.000	5.000	37.767	-12.230	39.698
2.000	15.000	2.000	6.000	2.837	-17.514	17.742
2.000	15.000	2.000	7.000	-6.653	-3.816	7.670
2.000	15.000	2.000	8.000	-31.505	-5.186	31.929
2.000	15.000	2.000	9.000	33.169	-3.816	33.387
2.000	15.000	2.000	10.000	-9.393	-0.978	9.444
2.000	15.000	2.000	1.000	89.428	-9.393	89.920
2.000	15.000	2.000	2.000	-2.544	-7.632	8.045
2.000	15.000	2.000	3.000	39.528	-9.491	40.652
2.000	15.000	2.000	4.000	-42.562	-4.990	42.853
2.000	15.000	2.000	5.000	-12.328	-5.577	13.531
2.000	15.000	2.000	6.000	38.256	-13.992	40.735
2.000	15.000	2.000	7.000	-34.832	-5.186	35.216
2.000	15.000	2.000	8.000	-13.404	-10.665	17.129
2.000	15.000	2.000	9.000	-13.502	-10.861	17.328
2.000	15.000	2.000	10.000	45.008	-13.307	46.933
2.000	15.000	2.000	1.000	-8.023	-8.023	11.346
2.000	15.000	2.000	2.000	52.444	-22.700	57.145
2.000	15.000	2.000	3.000	26.711	-10.665	28.761
2.000	15.000	2.000	4.000	-36.593	-3.718	36.782
2.000	15.000	2.000	5.000	0.391	-11.741	11.748
2.000	15.000	2.000	6.000	-25.928	15.948	30.441
2.000	15.000	2.000	7.000	5.479	-13.404	14.481
2.000	15.000	2.000	8.000	22.895	7.436	24.072
2.000	15.000	2.000	9.000	23.384	7.925	24.691
2.000	15.000	2.000	10.000	-6.555	-8.121	10.437
2.000	15.000	2.000	1.000	57.727	-12.035	58.968
2.000	15.000	2.000	2.000	-24.852	-4.501	25.256
2.000	15.000	2.000	3.000	-32.582	4.403	32.878
2.000	15.000	2.000	4.000	50.683	-6.360	51.080
2.000	15.000	2.000	5.000	-11.252	-9.784	14.911
2.000	15.000	2.000	6.000	1.761	-10.861	11.002
2.000	15.000	2.000	7.000	29.940	-7.338	30.826
2.000	15.000	2.000	8.000	35.810	-1.468	35.840
2.000	15.000	2.000	9.000	8.708	-11.056	14.074
2.000	15.000	2.000	10.000	-27.885	-3.620	28.119
2.000	15.000	2.000	1.000	-4.012	-4.109	5.743
2.000	15.000	2.000	2.000	42.366	-10.469	43.640
2.000	15.000	2.000	3.000	-13.796	-8.806	16.367
2.000	15.000	2.000	4.000	-41.877	-13.209	43.910
2.000	15.000	2.000	5.000	8.317	-10.176	13.142
2.000	15.000	2.000	6.000	44.518	-2.935	44.615
2.000	15.000	2.000	7.000	-31.897	-5.284	32.331
2.000	15.000	2.000	8.000	-2.348	-15.166	15.346
2.000	15.000	2.000	9.000	-17.612	-1.859	17.710
2.000	15.000	2.000	10.000	43.540	7.534	44.187
2.000	15.000	2.000	1.000	18.688	-9.099	20.786
2.000	15.000	2.000	2.000	-13.404	-1.957	13.547
2.000	15.000	2.000	3.000	21.721	-14.774	26.269
2.000	15.000	2.000	4.000	24.363	-9.002	25.973
2.000	15.000	2.000	5.000	10.469	-12.817	16.550
2.000	15.000	2.000	6.000	12.035	-6.555	13.704
2.000	15.000	2.000	7.000	12.720	-21.525	25.003
2.000	15.000	2.000	8.000	5.088	-6.653	8.376
2.000	15.000	2.000	9.000	-30.331	-0.587	30.337
2.000	15.000	2.000	10.000	5.381	-7.827	9.499
2.000	15.000	2.000	1.000	-9.589	-1.957	9.786
2.000	15.000	2.000	2.000	21.917	-7.632	23.207
2.000	15.000	2.000	3.000	-6.947	-2.544	7.398
2.000	15.000	2.000	4.000	8.121	-6.849	10.623
2.000	15.000	2.000	5.000	25.928	-7.730	27.056
2.000	15.000	2.000	6.000	60.662	-6.262	60.985
2.000	15.000	2.000	7.000	26.711	-23.971	35.890
2.000	15.000	2.000	8.000	-7.045	-3.816	8.012
2.000	15.000	2.000	9.000	15.753	-15.459	22.071
2.000	15.000	2.000	10.000	16.829	-9.197	19.178
2.000	15.000	2.000	1.000	-30.038	0.685	30.046
2.000	15.000	2.000	2.000	-0.098	-3.327	3.328
2.000	15.000	2.000	3.000	-9.295	-5.577	10.840
2.000	15.000	2.000	4.000	-27.983	-4.892	28.407
2.000	15.000	2.000	5.000	30.038	-1.761	30.089
2.000	15.000	2.000	6.000	48.139	-3.131	48.240
2.000	15.000	2.000	7.000	-12.817	-11.056	16.927
2.000	15.000	2.000	8.000	NA	NA	NA
2.000	15.000	2.000	9.000	28.668	-11.252	30.797
2.000	15.000	2.000	10.000	-21.428	-4.207	21.837
2.000	15.000	2.000	1.000	-32.288	-8.317	33.342
2.000	15.000	2.000	2.000	3.718	-5.284	6.461
2.000	15.000	2.000	3.000	5.577	-8.708	10.341
2.000	15.000	2.000	4.000	1.761	-7.925	8.119
2.000	15.000	2.000	5.000	-36.887	5.675	37.321
